id,commit,build,build_exec_time,test_build,test_build_exec_time,test,test_exec_time,date,comment,files,loc
63,89318e2,SUCCESS,14,SUCCESS,8,SUCCESS,6,2014-08-03 22:22:45 +0300,Fixes #21 - Updated pom.xml,50,2841
64,a0bc137,SUCCESS,10,SUCCESS,9,SUCCESS,7,2014-08-03 22:48:48 +0300,Changed from log4j implementation to slf4j API - Fixes #1,50,2849
65,ba9745e,SUCCESS,10,SUCCESS,8,SUCCESS,7,2014-08-04 10:38:29 +0300,Added initial guidelines to the work of this prject,50,2849
66,e2137ab,SUCCESS,9,SUCCESS,8,SUCCESS,8,2014-08-04 12:26:24 +0300,"Added ""How to use"" & ""Code examples"" sections",50,2849
67,56c9467,SUCCESS,9,SUCCESS,9,SUCCESS,8,2014-08-04 12:36:37 +0300,Upgraded the lists,50,2849
68,846a979,SUCCESS,9,SUCCESS,8,SUCCESS,7,2014-08-07 07:48:57 +0300,Upgrade all logging statements to use {} of slf4j #25,50,2847
69,a84382f,SUCCESS,10,SUCCESS,8,SUCCESS,8,2014-08-07 07:49:03 +0300,Merge branch 'master' of https://github.com/Chaiavi/Crawler4j,50,2847
70,9efaeef,SUCCESS,9,SUCCESS,8,SUCCESS,7,2014-08-07 08:04:08 +0300,Memory leakage in crawler4j caused by database environment #15,50,2850
71,1e3995c,SUCCESS,15,SUCCESS,9,SUCCESS,7,2014-08-08 09:35:40 +0300,Fixes #28 - Added binary content parsing,50,2907
72,95c91d8,SUCCESS,10,SUCCESS,9,SUCCESS,8,2014-08-11 11:19:14 +0300,Fixed some github-googlecode changes.,50,2907
73,091f504,SUCCESS,11,SUCCESS,10,SUCCESS,9,2014-08-11 16:29:28 +0300,Fixed Issue #139,50,2907
74,384d981,SUCCESS,11,SUCCESS,10,SUCCESS,8,2014-08-13 22:05:49 +0300,Issue 276: Don't let a crawled URL to be dropped without proper logging.,50,2915
75,6bdccbd,SUCCESS,13,SUCCESS,9,SUCCESS,9,2014-08-17 14:53:36 +0300,Issue 278: Add hooks in the webcrawler for better error handling Issue 239: Add an option to tweak the URL before processing the page,50,2923
76,9a9b684,SUCCESS,10,SUCCESS,9,SUCCESS,8,2014-08-17 19:10:47 +0300,Issue 279:	TikaException is thrown while crawling several PDFs in a row,50,2922
77,cc0e9ec,SUCCESS,11,SUCCESS,9,SUCCESS,9,2014-08-17 20:40:02 +0300,Issue 251:	Fix a typo,50,2922
78,8e0bdb8,SUCCESS,10,SUCCESS,9,SUCCESS,7,2014-08-19 12:26:17 +0300,Issue 284:	Cathing any exception and hidding the log.,50,2924
79,abf1ded,SUCCESS,11,SUCCESS,9,SUCCESS,8,2014-08-19 13:18:53 +0300, Issue 282:	Add CHANGES.TXT with the changelog to the root,50,2924
80,b7191f4,SUCCESS,10,SUCCESS,9,SUCCESS,8,2014-08-19 18:24:39 +0300,Issue 288:	Upgrade Unit Tests to v4,50,2928
81,65954e3,SUCCESS,11,SUCCESS,8,SUCCESS,8,2014-08-19 18:33:15 +0300,Issue 285:	WebURL.java causes IndexOutOfBoundException Issue 206:	StringIndexOutOfBoundsException in WebURL,51,2938
82,c95f663,SUCCESS,11,SUCCESS,8,SUCCESS,8,2014-08-19 18:41:34 +0300,Issue 289:	Parsing a binary content shouldn't throw a general parsing error,52,2950
83,a047d66,SUCCESS,11,SUCCESS,9,SUCCESS,8,2014-08-20 11:38:57 +0300,Issue 236:	Please default includeHttpsPages to true,52,2949
84,c62179b,SUCCESS,10,SUCCESS,8,SUCCESS,8,2014-08-20 14:19:39 +0300,Issue 273:	Tabbing looks messed up in several places,52,2947
85,bd9de87,SUCCESS,10,SUCCESS,9,SUCCESS,8,2014-08-20 17:24:10 +0300,Issue 290:	We should support all redirect status codes,52,2952
86,f5ec515,SUCCESS,10,SUCCESS,8,SUCCESS,8,2014-08-21 14:20:58 +0300,Issue 291:	HtmlParseData should hold a unique list of URLs,52,2953
87,274fa1f,SUCCESS,12,SUCCESS,10,SUCCESS,9,2014-08-21 17:30:57 +0300,Removed unneeded code,52,2949
88,30133d7,SUCCESS,11,SUCCESS,8,SUCCESS,8,2014-08-22 10:47:26 +0300,"Fixed bad case of lowercasing the URL, which is wrong as URLs are case sensitive",52,2949
89,c874761,SUCCESS,10,SUCCESS,8,SUCCESS,8,2014-08-22 16:13:52 +0300,Issue 133 & Issue 160,52,2974
90,f9df699,SUCCESS,11,SUCCESS,8,SUCCESS,8,2014-08-23 21:07:45 +0300,Issue 205:	Removed eclipse generated files from the repository & updated gitignore,52,2974
91,4124431,SUCCESS,11,SUCCESS,9,SUCCESS,9,2014-08-24 16:51:56 +0300,Issues 293 & 294,52,2993
92,1e46461,SUCCESS,11,SUCCESS,9,SUCCESS,10,2014-08-25 12:23:07 +0300,Issue 295:	Add meta tags into the parsed html object,52,3003
93,4ed3d4e,SUCCESS,11,SUCCESS,9,SUCCESS,10,2014-08-25 17:05:58 +0300,Issue 297:	Add tag name to WebUrl,52,3020
94,b9a8b5c,SUCCESS,11,SUCCESS,9,SUCCESS,11,2014-09-01 10:29:51 +0300,Issue 225:	Meta refresh does not work correctly ?,52,3022
95,2264d63,SUCCESS,13,SUCCESS,9,SUCCESS,10,2014-09-01 10:36:10 +0300,Issue 296:	Threads not being killed in graceful shutdown,52,3023
96,b77ca34,SUCCESS,11,SUCCESS,9,SUCCESS,11,2014-09-01 11:22:49 +0300,Issue 298:	Fatal Transport Error when crawling robots.txt,52,3023
97,3aa3cd8,SUCCESS,12,SUCCESS,8,SUCCESS,10,2014-09-01 14:57:52 +0300,Issue 299:	NullPointerException when trying to crawl different URLs,52,3025
98,0d42096,SUCCESS,11,SUCCESS,9,SUCCESS,10,2014-09-04 17:03:00 +0300,Issue 303:	Create a log configuration file default,52,3025
99,a96701f,SUCCESS,11,SUCCESS,9,SUCCESS,9,2014-09-15 17:32:43 +0300,Issue 174:	Is crawler4j support crawling https page,52,3036
100,22216c5,SUCCESS,11,SUCCESS,9,SUCCESS,10,2014-09-17 17:12:54 +0300,Issue 302:	Update deprecated methods/classes in PageFetcher,52,3042
101,1ac1493,SUCCESS,11,SUCCESS,9,SUCCESS,10,2014-09-23 14:13:01 +0300,Issue 311:	Add functionality to retrieve links from binary and text only files Issue 304:	Crawl Site Maps,53,3101
102,dd9f014,SUCCESS,10,SUCCESS,8,SUCCESS,10,2014-09-23 15:56:17 +0300,Issue 312:	Crawler should follow links in all plain text files,53,3095
103,0a9abdd,SUCCESS,10,SUCCESS,8,SUCCESS,9,2014-10-02 15:53:09 +0300,Issue 216:	crawl JSON content instead of HTML,53,3095
104,da006f8,SUCCESS,11,SUCCESS,8,SUCCESS,9,2014-11-23 10:41:19 +0200,Just a small comment added,53,3095
105,553bd7f,SUCCESS,10,SUCCESS,8,SUCCESS,8,2014-11-23 11:46:45 +0200,Eliminated a potential memory leak,53,3097
106,bb795ce,SUCCESS,11,SUCCESS,8,SUCCESS,9,2014-11-23 13:55:24 +0200,Removed the unneeded stacktrace when a timeout occurs,53,3102
107,00a4229,SUCCESS,10,SUCCESS,7,SUCCESS,9,2014-11-23 14:10:13 +0200,Added more granularity to the errors Socket timeout & Unknown host,53,3113
108,b4e0802,SUCCESS,10,SUCCESS,9,SUCCESS,9,2014-11-23 14:45:24 +0200,Expanded SocketTimeoutException a little,53,3114
109,4388892,SUCCESS,9,SUCCESS,9,SUCCESS,10,2014-11-26 19:36:35 +0200,Issues: 88 & 171 - Added login authentication,56,3245
110,ffae456,SUCCESS,11,SUCCESS,9,SUCCESS,12,2014-11-27 17:39:42 +0200,Removed unused code - checked and saw that it never gets result...,56,3237
111,f811b46,SUCCESS,11,SUCCESS,10,SUCCESS,11,2014-12-02 12:23:55 +0200,Added some clarifying comments,56,3237
112,b5f97a6,SUCCESS,12,SUCCESS,10,SUCCESS,10,2014-12-03 14:23:33 +0200,Preparing pom.xml for release,56,3237
113,8a50697,SUCCESS,12,SUCCESS,9,SUCCESS,11,2014-12-03 15:25:07 +0200,Fixed all Maven errors and warning which were basically bad JavaDocs,56,3237
114,209e0f9,SUCCESS,10,SUCCESS,10,SUCCESS,9,2014-12-03 23:47:23 -0800,Revert back the version,56,3237
115,70ce84f,SUCCESS,10,SUCCESS,10,SUCCESS,10,2014-12-04 00:05:59 -0800,[maven-release-plugin] prepare release crawler4j-4.0,56,3237
116,35e76bc,SUCCESS,10,SUCCESS,9,SUCCESS,9,2014-12-04 00:06:02 -0800,[maven-release-plugin] prepare for next development iteration,56,3237
117,028dd36,SUCCESS,10,SUCCESS,8,SUCCESS,10,2014-12-05 12:18:45 +0200,Issue 301:	Upgrade the Pattern constant on the crawler examples,56,3248
118,3b29d6f,SUCCESS,10,SUCCESS,9,SUCCESS,9,2014-12-05 14:20:55 +0200,Issue 321:	Change logging from System.out.print to SLF4J,56,3286
119,511df21,SUCCESS,13,SUCCESS,9,SUCCESS,11,2014-12-09 12:59:49 +0200,Issue 322:	WebCrawler should throw exceptions instead of returning at the middle of the method,60,3311
120,e7ba2db,SUCCESS,10,SUCCESS,9,SUCCESS,9,2014-12-09 15:19:15 +0200,Issue 175:	Missing IF-Statement causes crawler to throw a NullPointerException while syncing,60,3277
121,bb4510e,SUCCESS,10,SUCCESS,10,SUCCESS,9,2014-12-09 17:50:40 +0200,Issue 323: Upgrade CustomFetchStatus,60,3236
122,ddf4e15,SUCCESS,12,SUCCESS,9,SUCCESS,10,2014-12-10 11:43:04 +0200, Issue 149:	Proper compression support in the PageFetcher,60,3218
123,26b9c66,SUCCESS,11,SUCCESS,8,SUCCESS,10,2014-12-10 13:05:26 +0200,Issue 324:	NullPointerException when crawling links with no HREF,60,3218
124,fa59ff2,SUCCESS,11,SUCCESS,9,SUCCESS,8,2014-12-11 22:00:56 +0200,"Fixed Issues: 326, 325, 238",59,3129
125,b393d12,SUCCESS,10,SUCCESS,7,SUCCESS,10,2015-01-19 18:09:41 +0200,Issie329: FileNotFoundException: .m2\repository\edu\uci\ics\crawler4j\4.0\crawler4j-4.0.jar!\tld-names.zip,59,3124
126,bef3804,SUCCESS,9,SUCCESS,9,SUCCESS,10,2015-01-19 18:14:47 +0200,Issue329: Cleaning leftovers,59,3124
127,4575702,SUCCESS,9,SUCCESS,9,SUCCESS,10,2015-01-22 13:37:50 +0200,Issue 214:	Always log if exception happens + Code Refactoring,58,3082
128,4b25e33,SUCCESS,11,SUCCESS,8,SUCCESS,10,2015-01-22 17:00:44 +0200,Issue 334:	Crawling over disallowed paths from robots.txt,58,3085
129,853afc5,SUCCESS,12,SUCCESS,8,SUCCESS,11,2015-01-22 18:58:16 +0200,Issue 335:	robots.txt isn't crawled,58,3091
130,ee95ff2,SUCCESS,11,SUCCESS,10,SUCCESS,11,2015-01-25 19:06:47 +0200,"Issue 281:	Upgrade try-catch to java7 ""try with resources""",58,3083
131,4b2ef3e,SUCCESS,13,SUCCESS,10,SUCCESS,10,2015-02-02 23:22:53 -0800,Create README.md,58,3083
132,bd26c75,SUCCESS,11,SUCCESS,10,SUCCESS,10,2015-02-02 23:25:03 -0800,Update CHANGES.txt,58,3083
133,4ac9e6f,SUCCESS,10,SUCCESS,10,SUCCESS,10,2015-02-02 23:43:27 -0800,[maven-release-plugin] prepare release crawler4j-4.1,58,3083
134,586ea89,SUCCESS,11,SUCCESS,9,SUCCESS,10,2015-02-02 23:53:37 -0800,Update pom.xml for github,58,3083
135,97ec5eb,SUCCESS,11,SUCCESS,8,SUCCESS,11,2015-02-02 23:55:26 -0800,[maven-release-plugin] prepare release crawler4j-4.1,58,3083
136,4fad6c0,SUCCESS,10,SUCCESS,9,SUCCESS,9,2015-02-02 23:55:29 -0800,[maven-release-plugin] prepare for next development iteration,58,3083
137,a166258,SUCCESS,11,SUCCESS,10,SUCCESS,10,2015-02-03 00:31:30 -0800,Update README.md,58,3083
138,192a481,SUCCESS,10,SUCCESS,8,SUCCESS,10,2015-02-03 00:39:29 -0800,Add maven assembly plugin,58,3083
139,5f6cf9c,SUCCESS,10,SUCCESS,8,SUCCESS,9,2015-02-03 16:27:24 -0800,Update BasicCrawler.java,58,3083
140,516799e,SUCCESS,10,SUCCESS,8,SUCCESS,10,2015-02-03 22:19:37 -0800,Merge pull request #23 from smtriplett/master,58,3083
141,6ffe56b,SUCCESS,11,SUCCESS,8,SUCCESS,10,2015-02-03 22:27:09 -0800,[style] re-format code,58,3125
142,61de075,SUCCESS,11,SUCCESS,9,SUCCESS,9,2015-02-03 23:17:31 -0800,[style] Code improvements,58,3118
143,cc99492,SUCCESS,17,SUCCESS,8,SUCCESS,11,2015-02-03 23:36:15 -0800,Update dependencies,58,3118
144,3319b95,SUCCESS,11,SUCCESS,9,SUCCESS,11,2015-02-03 23:38:29 -0800,Remove emails from javadocs,58,3118
145,dc207db,SUCCESS,12,SUCCESS,11,SUCCESS,11,2015-02-04 10:20:17 -0800,More comments for changes in the shouldVisit method,58,3118
146,6270f50,SUCCESS,11,SUCCESS,10,SUCCESS,11,2015-02-04 12:43:46 -0800,Update WebCrawler.java,58,3118
147,3e50c8b,SUCCESS,12,SUCCESS,9,SUCCESS,11,2015-02-15 13:43:56 -0500,Update README to use Set for getOutgoingURLs(),58,3118
148,ab22b0a,SUCCESS,12,SUCCESS,10,SUCCESS,12,2015-02-15 11:26:44 -0800,Merge pull request #27 from lutaaya/readme-getOutgoingUrls,58,3118
149,b7c3b50,SUCCESS,12,SUCCESS,10,SUCCESS,10,2015-02-27 06:44:12 +0000,change database name from string literal to a static final variable DATABASE_NAME,58,3122
150,54db52a,SUCCESS,11,SUCCESS,10,SUCCESS,10,2015-02-26 22:52:13 -0800,Merge pull request #29 from mashuai/master,58,3122
151,6bd194a,SUCCESS,11,SUCCESS,8,SUCCESS,10,2015-02-04 23:10:24 -0800,Minor refactoring and improving code styles,58,3072
152,f65b4a2,SUCCESS,11,SUCCESS,9,SUCCESS,9,2015-02-27 08:06:08 +0000,"remove the magic number in Frontier, make it configurable",58,3127
153,9199a2c,SUCCESS,10,SUCCESS,9,SUCCESS,11,2015-02-28 02:55:33 +0000,Merge remote-tracking branch 'crawler4j/master',58,3077
154,9ff61ee,SUCCESS,11,SUCCESS,9,SUCCESS,10,2015-02-28 03:28:30 +0000,make the magic number 100 to be a final variable,58,3073
155,cda9d53,SUCCESS,13,SUCCESS,10,SUCCESS,11,2015-02-28 05:53:43 +0000,rename MAX_IN_PROCESS_PAGES to IN_PROCESS_RESCHEDULE_BATCH_SIZE,58,3073
156,e01b206,SUCCESS,11,SUCCESS,10,SUCCESS,10,2015-03-04 11:49:51 +0100,"Provide factory method for creating the HttpUriRequest (default: HttpGet), fixes #35",58,3075
157,70fe6f1,SUCCESS,12,SUCCESS,9,SUCCESS,10,2015-03-04 09:47:08 -0800,Merge pull request #36 from Veritando/master,58,3075
158,19fa3c2,SUCCESS,12,SUCCESS,9,SUCCESS,10,2015-03-16 21:26:23 +0000,Added default request header configuration.,58,3091
159,22597ea,SUCCESS,10,SUCCESS,9,SUCCESS,9,2015-04-15 15:33:27 -0700,Added support for NT authentication to support crawling sites protected by active directory,59,3104
160,960cd36,SUCCESS,10,SUCCESS,9,SUCCESS,11,2015-04-15 16:37:09 -0700,A few style adjustments based on feedback in pull request.,59,3105
161,9b1ebfd,SUCCESS,11,SUCCESS,10,SUCCESS,11,2015-04-16 10:07:20 -0700,Merge pull request #45 from reidev/master,59,3105
162,981712c,SUCCESS,12,SUCCESS,10,SUCCESS,11,2015-04-16 10:08:00 -0700,Merge pull request #32 from mashuai/master,59,3106
163,93d7c29,SUCCESS,12,SUCCESS,10,SUCCESS,12,2015-04-16 10:28:06 -0700,Minor style improvements for default headers,58,3088
164,bebe4b1,SUCCESS,12,SUCCESS,10,SUCCESS,10,2015-04-16 10:30:58 -0700,Merge pull request #46 from yasserg/pr/42,59,3119
165,50d3cae,SUCCESS,12,SUCCESS,10,SUCCESS,11,2015-04-22 00:20:36 -0400,Change user agent to reflect new hosting location,59,3119
166,7a7b75f,SUCCESS,12,SUCCESS,11,SUCCESS,12,2015-04-22 00:21:52 -0400,Update README.md,59,3119
167,ceaeaf1,SUCCESS,12,SUCCESS,10,SUCCESS,12,2015-04-21 21:24:38 -0700,Merge pull request #47 from MasterEjay/patch-1,59,3119
168,c836dcb,SUCCESS,12,SUCCESS,10,SUCCESS,10,2015-04-22 16:39:30 -0400,CrawlController has been refactored to replace hard coded instantiation of WebCrawler subtype with the factory approach. This allows using inner class or configurable implementations of WebCrawler interface.,59,3135
169,95be562,SUCCESS,10,SUCCESS,10,SUCCESS,10,2015-04-22 13:58:30 -0700,Merge pull request #48 from igor-sokolov/master,59,3135
170,b5826dc,SUCCESS,12,SUCCESS,10,SUCCESS,10,2015-05-16 21:59:18 -0700,Update README.md,59,3135
171,0907b9a,SUCCESS,11,SUCCESS,9,SUCCESS,10,2014-12-10 23:58:21 +0100,moved logback to test/resources -> a library should not impose a logging framework It should be a test dependency in this case.,59,3135
172,40f76ce,SUCCESS,10,SUCCESS,9,SUCCESS,9,2015-05-20 19:51:09 -0700,Merge pull request #67 from MadEgg/logback,59,3135
173,df0214a,SUCCESS,10,SUCCESS,8,FAIL,9,2014-09-24 18:40:22 +0200,"Disable automatic update of TLD-list. Should only do this on request, or at least be configurable.",59,3164
174,608e5d2,SUCCESS,10,SUCCESS,10,FAIL,9,2015-05-20 22:41:04 -0700,Minor fixes on top of pr/64,59,3161
175,2096dc3,SUCCESS,11,SUCCESS,10,FAIL,10,2015-05-17 22:35:40 +0200,DB-transaction after removing processed pages is not committed,59,3162
176,f82a862,SUCCESS,11,SUCCESS,9,FAIL,9,2015-05-20 23:00:19 -0700,Minor fix on top of pr/53,59,3161
177,c51fa77,SUCCESS,11,SUCCESS,10,FAIL,9,2015-05-20 23:02:15 -0700,Merge pull request #68 from yasserg/pr/53,59,3161
178,9687c8e,SUCCESS,12,SUCCESS,10,FAIL,9,2014-10-28 19:42:35 +0100,"Add a setting to configure the behavior of the crawler when the queue is empty. When set to true, it will shut down. When set to false, it will keep running. This can be useful when building a daemon, waiting for more work.",59,3172
179,4f6b7db,SUCCESS,11,SUCCESS,10,FAIL,10,2015-02-17 14:40:06 +0100,"Fix bug where metaRefresh was used instead of metaLocation. Copy/paste problem, and a bug where meta http-equiv=refresh was incorrectly parsed: when no URL was specified a NULL URL would be added.",59,3161
