id,commit,build,build_exec_time,test_build,test_build_exec_time,test,test_exec_time,date,comment,files,loc
135,b7a6ffac,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-03 16:34:29 +0000,... Entity has no health.,78,1966
136,69c16695,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-03 19:17:31 +0100,"Cleanups. We use Maven, not Ant.",75,1862
137,5d19a5ec,SUCCESS,8,SUCCESS,5,SUCCESS,5,2011-01-03 19:25:33 +0100,README Markup fixed,75,1862
138,7b749e85,SUCCESS,8,SUCCESS,5,SUCCESS,5,2011-01-03 12:02:42 -0800,Added dummy getPlayer() to BlockBrokenEvent and BlockPlacedEvent in order to get WorldEdit to compile.,75,1870
139,9b57f030,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-03 21:31:15 +0000,Fixed Colors + moved to enum,75,1884
140,bd471fe2,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-03 21:46:53 +0000,Derp hex,75,1884
141,3d99598d,SUCCESS,9,SUCCESS,4,SUCCESS,6,2011-01-03 13:49:40 -0800,Improved Vector with more methods and more Javadocs.,75,1905
142,45b13fc4,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-04 05:24:10 +0800,forgotten FillrListener,76,1923
143,4b07c5d1,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-04 05:57:56 +0800,Added getHighestBlockYAt,76,1924
144,790c3d26,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-03 17:15:09 -0800,Added LivingEntity.shootArrow().,75,1906
145,a14441dd,SUCCESS,8,SUCCESS,4,SUCCESS,6,2011-01-03 17:15:51 -0800,Merge remote branch 'remotes/origin/master',76,1925
146,5d183520,SUCCESS,8,SUCCESS,4,SUCCESS,6,2011-01-04 14:08:29 +0000,Added Chunk.getWorld(),76,1925
147,89cba411,SUCCESS,7,SUCCESS,5,SUCCESS,5,2011-01-04 14:08:56 +0000,Added Chunk events in new World category,80,1972
148,24150881,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-04 19:54:41 +0000,ItemStack.setDamage and ItemStack.getDamage,80,1977
149,e6903d3b,SUCCESS,8,SUCCESS,5,SUCCESS,4,2011-01-04 19:56:19 +0000,Constructors for damage on itemstack,80,1983
150,b0d938d9,SUCCESS,9,SUCCESS,4,SUCCESS,5,2011-01-04 22:03:15 +0000,"Removed onBlockSent, added onLeavesDecay",81,1998
151,05499e1f,SUCCESS,7,SUCCESS,4,SUCCESS,4,2011-01-04 22:05:53 +0000,Javadoc,81,1998
152,98d6a33d,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-04 23:30:44 +0000,Fix for plugin description file cast error,76,1924
153,d5fdc42a,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-04 23:32:38 +0000,Merge branch 'master' of github.com:Bukkit/Bukkit,81,1998
154,b453d0ac,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-05 01:00:06 +0100,"Initial Inventory stuff, read only, no hooks. Only implemented for the StorageMinecart",83,2018
155,68b368d8,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-04 16:23:01 +0800,Added Server.getTime and Server.setTime,83,2020
156,7f724902,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-05 22:40:45 +0000,"Slightly better ""invalid plugin.yml"" errors",83,2043
157,c0f20526,FAIL,7,NO,0,NO,0,2011-01-05 22:45:54 +0000,Separate InvalidDescriptionException -> InvalidPluginException,83,2041
158,dd843748,FAIL,7,NO,0,NO,0,2011-01-05 22:56:12 +0000,"Tweaked some more exceptions, get messages passed",83,2041
159,2077adf6,SUCCESS,8,SUCCESS,4,SUCCESS,4,2011-01-05 23:00:13 +0000,Fixed Updatr stuff,83,2050
160,663cccec,SUCCESS,7,SUCCESS,5,SUCCESS,4,2011-01-07 10:00:00 +0000,Documented + added server.matchPlayer,83,2052
161,a99b1e0b,SUCCESS,8,SUCCESS,5,SUCCESS,5,2011-01-03 21:22:52 -0500,First version of item use event,84,2072
162,7ddacf03,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-07 04:40:46 -0500,Convenience method to see if a material is a block,84,2074
163,380b5c21,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-07 05:11:16 -0500,Implemented Item_Use events,85,2102
164,0b03f7fd,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-07 05:38:45 -0500,Added canBuild to event,85,2102
165,d721f210,SUCCESS,7,SUCCESS,4,SUCCESS,6,2011-01-07 10:32:36 +0000,Some BlockFace improvements,85,2112
166,d1d5932a,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-07 05:44:10 -0500,"Removed BlockRightClicked, as it's subsumed by PlayerBlockItemEvent",84,2091
167,2d7e048d,SUCCESS,8,SUCCESS,4,SUCCESS,4,2011-01-07 13:27:09 +0000,Added Player.getDisplayName() and Player.setDisplayName(String),84,2093
168,4ff2e5be,SUCCESS,7,SUCCESS,5,SUCCESS,4,2011-01-07 13:31:16 +0000,Added PlayerChatEvent.getFormat/setFormat,84,2098
169,6bbad0cd,SUCCESS,8,SUCCESS,4,SUCCESS,6,2011-01-07 13:33:36 +0000,Set. Not get.,84,2098
170,8e0d2db9,SUCCESS,8,SUCCESS,5,SUCCESS,5,2011-01-07 14:52:28 +0000,Added Sign interface,85,2104
171,33bcc6c2,SUCCESS,7,SUCCESS,5,SUCCESS,4,2011-01-07 16:17:54 +0000,Make a start on BlockState stuff,86,2124
172,6696ca34,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-07 16:53:29 +0000,Added state update(),86,2126
173,3d948205,SUCCESS,7,SUCCESS,4,SUCCESS,4,2011-01-07 11:16:04 -0800,Various changes to the vehicle hooks.,76,1962
174,b2752f54,SUCCESS,7,SUCCESS,4,SUCCESS,4,2011-01-07 11:18:03 -0800,Merge remote branch 'remotes/origin/master',86,2164
175,3450df05,SUCCESS,7,SUCCESS,5,SUCCESS,4,2011-01-07 12:26:10 -0800,Moving some minecart flags that don't belong in the event out of the event.,86,2143
176,cadea65e,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-07 13:01:23 -0800,Added Boat interface.,87,2145
177,d996dc55,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-07 13:59:30 -0800,Added World.spawnBoat().,87,2146
178,ebf69ae6,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-07 16:25:52 -0800,Added passenger methods to Vehicle/LivingEntity.,87,2151
179,731683da,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-08 02:20:29 +0000,Added Entity.teleportTo(Entity),87,2152
180,a57ad1fd,SUCCESS,7,SUCCESS,5,SUCCESS,4,2011-01-08 02:29:42 +0000,Added World.getName and World.getId,87,2154
181,e9611ee6,SUCCESS,7,SUCCESS,5,SUCCESS,4,2011-01-08 03:34:24 +0000,Added block.getBiome(),88,2169
182,98b6937a,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-08 05:44:42 -0500,"Implemented BlockInteract, BlockRightClicked and PlayerItem. Removed BlockItem as we're not doing it that way anymore.",89,2234
183,9708ebcb,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-08 08:05:04 -0500,Should be LivingEntity,89,2234
184,c635b52a,SUCCESS,8,SUCCESS,4,SUCCESS,4,2011-01-08 18:47:14 +0000,Fixed VehicleListener not being able to register,89,2236
185,dac484d4,SUCCESS,7,SUCCESS,3,SUCCESS,4,2011-01-08 12:24:27 -0800,Changed Block.setTypeID() to return a boolean indicating whether the block was changed (as provided by Minecraft).,89,2236
186,61e9e645,SUCCESS,6,SUCCESS,4,SUCCESS,5,2011-01-08 12:39:54 -0800,Made Location.clone() public.,89,2236
187,a9927b4e,SUCCESS,7,SUCCESS,4,SUCCESS,4,2011-01-08 12:47:48 -0800,"Added ItemDrop, world.dropItem(), and world.dropItemNaturally().",90,2241
188,b1d277aa,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-09 07:52:03 -0500,Removed unnecessary import warnings,90,2238
189,b1cab8c5,SUCCESS,7,SUCCESS,4,SUCCESS,4,2011-01-09 13:14:28 +0000,Added JavaDoc @see comments and @todo notes for those that aren't specified in the listener,90,2238
190,94986446,SUCCESS,8,SUCCESS,4,SUCCESS,5,2011-01-09 18:21:31 +0100,Updated inventories to a has-a relationship. Added PlayerInventory interface with playeronly methods. Add equals to ItemStack.,91,2264
191,56018177,SUCCESS,7,SUCCESS,4,SUCCESS,4,2011-01-09 12:33:27 -0500,forgot to initialize cancel,91,2265
192,0b3a1457,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-09 23:40:29 +0100,Fixed getArmorContents() return value,91,2267
193,184d5744,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-10 06:05:43 +0800,Cleaned up Fillr,91,2254
194,4e8f1190,SUCCESS,7,SUCCESS,4,SUCCESS,4,2011-01-09 18:10:44 +0800,Added BlockIgniteEvent.,91,2281
195,04f5a1e8,SUCCESS,8,SUCCESS,4,SUCCESS,4,2011-01-10 06:51:10 +0800,EntityCombustEvent,92,2301
196,b29d41c2,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-10 06:34:59 +0800,BlockDamagedEvent,93,2325
197,10592530,SUCCESS,7,SUCCESS,5,SUCCESS,4,2011-01-10 17:24:35 -0500,added getAddress interface for Player,83,2056
198,8e142e51,SUCCESS,7,SUCCESS,4,SUCCESS,5,2011-01-10 17:27:51 -0500,Merge branch 'master' of https://github.com/Bukkit/Bukkit,93,2331
199,e732e729,SUCCESS,7,SUCCESS,4,SUCCESS,4,2011-01-11 02:58:51 -0500,PlayerEggThrowEvent,95,2379
200,b6a573c3,SUCCESS,6,SUCCESS,4,SUCCESS,4,2011-01-11 03:02:30 -0500,EggThrow - remove extra stuff,95,2377
